"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_type","gene_name","level","havana_gene","tag"
"chr16",46622861,46624451,1591,"-","HAVANA","gene",1591,NA,"ENSG00000261512.2","lincRNA","RP11-46D6.1","2","OTTHUMG00000175597.2",NA
"chr16",46626404,46626992,589,"-","HAVANA","gene",589,NA,"ENSG00000259856.1","processed_pseudogene","RAB43P1","1","OTTHUMG00000175598.2","pseudo_consens"
"chr16",46649126,46649849,724,"+","HAVANA","gene",398,NA,"ENSG00000260909.1","unprocessed_pseudogene","RP11-93O14.1","1","OTTHUMG00000175599.1","pseudo_consens"
"chr16",46660696,46661591,896,"-","HAVANA","gene",321,NA,"ENSG00000261131.1","sense_intronic","RP11-93O14.2","2","OTTHUMG00000175600.1","overlapping_locus"
"chr16",46673443,46673927,485,"-","HAVANA","gene",485,NA,"ENSG00000280376.1","TEC","RP11-93O14.3","2","OTTHUMG00000177887.1","overlapping_locus"
"chr16",46656132,46689518,33387,"-","HAVANA","gene",9733,NA,"ENSG00000069329.16","protein_coding","VPS35","1","OTTHUMG00000132542.5","overlapping_locus"
"chr16",46689643,46698394,8752,"+","HAVANA","gene",4309,NA,"ENSG00000091651.8","protein_coding","ORC6","2","OTTHUMG00000132539.4",NA
"chr16",46703369,46790407,87039,"-","HAVANA","gene",9522,NA,"ENSG00000140795.12","protein_coding","MYLK3","1","OTTHUMG00000132543.5",NA
"chr16",46789898,46792040,2143,"+","HAVANA","gene",1836,NA,"ENSG00000260782.1","processed_pseudogene","RP11-480G7.2","1","OTTHUMG00000175602.1","pseudo_consens"
"chr16",46796607,46831411,34805,"-","HAVANA","gene",7443,NA,"ENSG00000155330.9","protein_coding","C16orf87","1","OTTHUMG00000132538.2",NA
"chr16",46842632,46844618,1987,"-","HAVANA","gene",1086,NA,"ENSG00000260889.1","processed_pseudogene","CKBP1","1","OTTHUMG00000175603.1","pseudo_consens"
"chr16",46850999,46851254,256,"+","HAVANA","gene",256,NA,"ENSG00000261725.1","processed_pseudogene","RP11-480G7.3","1","OTTHUMG00000175604.1","pseudo_consens"
"chr16",46884378,46931297,46920,"+","HAVANA","gene",6354,NA,"ENSG00000166123.13","protein_coding","GPT2","2","OTTHUMG00000132541.4",NA
"chr16",46955362,46973788,18427,"-","HAVANA","gene",5065,NA,"ENSG00000069345.11","protein_coding","DNAJA2","2","OTTHUMG00000133104.8",NA
"chr16",46973989,46978983,4995,"+","HAVANA","gene",516,NA,"ENSG00000261173.1","antisense","RP11-169E6.1","2","OTTHUMG00000175605.1",NA
"chr16",47013957,47014365,409,"+","HAVANA","gene",409,NA,"ENSG00000259983.1","transcribed_processed_pseudogene","RP11-169E6.3","1","OTTHUMG00000175608.1","overlapping_locus"
"chr16",47004513,47035385,30873,"+","HAVANA","gene",744,NA,"ENSG00000259821.1","lincRNA","RP11-169E6.4","2","OTTHUMG00000175607.1","overlapping_locus"
"chr16",47077703,47143997,66295,"-","HAVANA","gene",7481,NA,"ENSG00000171208.9","protein_coding","NETO2","1","OTTHUMG00000133101.4",NA
"chr16",47150132,47150566,435,"-","HAVANA","gene",435,NA,"ENSG00000239840.1","processed_pseudogene","RPL23AP72","1","OTTHUMG00000158136.1","pseudo_consens"
"chr16",47144323,47162747,18425,"+","HAVANA","gene",626,NA,"ENSG00000260281.5","antisense","ITFG1-AS1","2","OTTHUMG00000175527.1",NA
"chr16",47196311,47202429,6119,"+","HAVANA","gene",764,NA,"ENSG00000260744.1","antisense","RP11-329J18.3","2","OTTHUMG00000175528.1",NA
"chr16",47218026,47218768,743,"+","HAVANA","gene",743,NA,"ENSG00000279509.1","TEC","RP11-329J18.5","2","OTTHUMG00000177890.1",NA
"chr16",47262741,47263500,760,"+","HAVANA","gene",760,NA,"ENSG00000260012.1","processed_pseudogene","RP11-329J18.4","1","OTTHUMG00000175529.1","pseudo_consens"
"chr16",47313027,47313121,95,"-","ENSEMBL","gene",95,NA,"ENSG00000222767.1","misc_RNA","Y_RNA","3",NA,NA
"chr16",47299447,47317814,18368,"+","HAVANA","gene",870,NA,"ENSG00000261369.1","antisense","RP11-474B12.1","2","OTTHUMG00000175530.1",NA
"chr16",47450347,47450461,115,"-","ENSEMBL","gene",115,NA,"ENSG00000212290.1","rRNA","RNA5SP424","3",NA,NA
"chr16",47154387,47464149,309763,"-","HAVANA","gene",7770,NA,"ENSG00000129636.12","protein_coding","ITFG1","1","OTTHUMG00000133103.5","ncRNA_host"
"chr16",47505432,47505543,112,"+","ENSEMBL","gene",112,NA,"ENSG00000222268.1","rRNA","RNA5SP425","3",NA,NA
"chr16",47529190,47529916,727,"+","HAVANA","gene",493,NA,"ENSG00000262038.1","sense_intronic","RP11-177N22.3","2","OTTHUMG00000177891.1","overlapping_locus"
"chr16",47561307,47562480,1174,"-","HAVANA","gene",1174,NA,"ENSG00000259866.1","processed_pseudogene","RP11-177N22.2","1","OTTHUMG00000175531.1","pseudo_consens"
"chr16",47565090,47566884,1795,"-","HAVANA","gene",1795,NA,"ENSG00000261336.1","processed_pseudogene","EIF4BP5","1","OTTHUMG00000175532.1","pseudo_consens"
"chr16",47598654,47598996,343,"-","HAVANA","gene",343,NA,"ENSG00000259918.1","processed_pseudogene","NDUFA5P11","1","OTTHUMG00000175533.1","pseudo_consens"
"chr16",47461123,47701523,240401,"+","HAVANA","gene",11822,NA,"ENSG00000102893.15","protein_coding","PHKB","1","OTTHUMG00000133102.5","overlapping_locus"
"chr16",47760780,47760921,142,"-","HAVANA","gene",142,NA,"ENSG00000260497.1","processed_pseudogene","CTB-55P19.1","2","OTTHUMG00000175448.1",NA
"chr16",47849314,47887130,37817,"-","HAVANA","gene",1325,NA,"ENSG00000261325.1","lincRNA","LINC02192","2","OTTHUMG00000175449.1",NA
"chr16",47724568,47908431,183864,"+","HAVANA","gene",3019,NA,"ENSG00000261231.6","lincRNA","LINC02133","2","OTTHUMG00000175450.1",NA
"chr16",47965672,47971687,6016,"+","HAVANA","gene",557,NA,"ENSG00000260450.1","lincRNA","LINC02134","2","OTTHUMG00000175451.1",NA
"chr16",48059671,48059995,325,"-","HAVANA","gene",325,NA,"ENSG00000261017.1","processed_pseudogene","RP11-3M1.3","2","OTTHUMG00000175440.1",NA
"chr16",48082973,48156018,73046,"-","HAVANA","gene",7456,NA,"ENSG00000140798.15","protein_coding","ABCC12","2","OTTHUMG00000133143.3",NA
"chr16",48164952,48167238,2287,"-","HAVANA","gene",426,NA,"ENSG00000261538.1","sense_overlapping","RP11-3M1.1","2","OTTHUMG00000175441.1","overlapping_locus"
"chr16",48166910,48247568,80659,"-","HAVANA","gene",7245,NA,"ENSG00000121270.15","protein_coding","ABCC11","2","OTTHUMG00000133146.4","overlapping_locus"
"chr16",48334471,48334854,384,"-","HAVANA","gene",384,NA,"ENSG00000240793.1","processed_pseudogene","UBA52P8","1","OTTHUMG00000158140.1","pseudo_consens"
"chr16",48343755,48346058,2304,"-","HAVANA","gene",2304,NA,"ENSG00000280067.1","TEC","CTD-2600H12.2","2","OTTHUMG00000175416.1",NA
"chr16",48244296,48363122,118827,"+","HAVANA","gene",9957,NA,"ENSG00000102910.13","protein_coding","LONP2","1","OTTHUMG00000133144.7",NA
"chr16",48432927,48433208,282,"-","ENSEMBL","gene",282,NA,"ENSG00000275909.1","misc_RNA","Metazoa_SRP","3",NA,NA
"chr16",48447904,48448398,495,"-","HAVANA","gene",308,NA,"ENSG00000261802.1","sense_overlapping","RP11-44I10.6","2","OTTHUMG00000175418.1","overlapping_locus"
"chr16",48356364,48448402,92039,"-","HAVANA","gene",6725,NA,"ENSG00000196470.11","protein_coding","SIAH1","1","OTTHUMG00000175417.15","overlapping_locus"
"chr16",48470953,48471133,181,"-","HAVANA","gene",181,NA,"ENSG00000260688.1","processed_pseudogene","RP11-44I10.5","1","OTTHUMG00000175419.1","pseudo_consens"
"chr16",48496990,48498601,1612,"+","HAVANA","gene",1612,NA,"ENSG00000260347.1","processed_pseudogene","MOCS1P1","1","OTTHUMG00000175420.1","pseudo_consens"
"chr16",48577524,48578369,846,"-","HAVANA","gene",846,NA,"ENSG00000243609.1","processed_pseudogene","RPS2P44","1","OTTHUMG00000175442.1","overlapping_locus"
"chr16",48559661,48587403,27743,"+","HAVANA","gene",438,NA,"ENSG00000261267.1","antisense","RP11-44I10.3","2","OTTHUMG00000175422.1",NA
"chr16",48600176,48600644,469,"+","HAVANA","gene",469,NA,"ENSG00000260033.1","processed_pseudogene","CTC-527H23.1","1","OTTHUMG00000173495.1","pseudo_consens"
"chr16",48538726,48620148,81423,"-","HAVANA","gene",7839,NA,"ENSG00000102921.7","protein_coding","N4BP1","2","OTTHUMG00000175421.4","overlapping_locus"
"chr16",48620319,48622033,1715,"+","HAVANA","gene",306,NA,"ENSG00000259912.1","lincRNA","CTC-527H23.2","2","OTTHUMG00000174454.1",NA
"chr16",48637143,48638719,1577,"+","HAVANA","gene",539,NA,"ENSG00000260052.1","lincRNA","CTC-527H23.3","2","OTTHUMG00000174456.1","overlapping_locus"
"chr16",48640473,48641052,580,"+","HAVANA","gene",580,NA,"ENSG00000272545.1","lincRNA","CTC-527H23.4","2","OTTHUMG00000185451.1","overlapping_locus"
"chr16",48718083,48719143,1061,"+","HAVANA","gene",1061,NA,"ENSG00000260726.2","processed_pseudogene","KLF8P1","2","OTTHUMG00000174457.2","overlapping_locus"
"chr16",48731704,48731801,98,"-","ENSEMBL","gene",98,NA,"ENSG00000222170.1","snRNA","RNU6-257P","3",NA,NA
"chr16",48623436,48744921,121486,"+","HAVANA","gene",1921,NA,"ENSG00000260086.2","lincRNA","RP11-42I10.1","2","OTTHUMG00000174455.2","overlapping_locus"
"chr16",48849919,48850015,97,"-","HAVANA","gene",97,NA,"ENSG00000260184.1","processed_pseudogene","RP11-42I10.3","2","OTTHUMG00000174458.1",NA
"chr16",49066567,49066729,163,"-","HAVANA","gene",163,NA,"ENSG00000260067.1","processed_pseudogene","MTND4LP25","2","OTTHUMG00000176681.1",NA
"chr16",49159508,49162023,2516,"+","HAVANA","gene",418,NA,"ENSG00000261421.1","lincRNA","RP11-22D3.1","2","OTTHUMG00000173480.1",NA
"chr16",49170552,49171786,1235,"+","HAVANA","gene",1235,NA,"ENSG00000261815.1","lincRNA","RP11-22D3.2","2","OTTHUMG00000173481.1",NA
"chr16",49277917,49281831,3915,"-","HAVANA","gene",2594,NA,"ENSG00000102924.11","protein_coding","CBLN1","2","OTTHUMG00000133148.4",NA
"chr16",49287430,49290227,2798,"+","HAVANA","gene",654,NA,"ENSG00000260614.1","antisense","RP11-491F9.1","2","OTTHUMG00000173483.1",NA
"chr16",49294886,49296736,1851,"+","HAVANA","gene",1851,NA,"ENSG00000259957.2","lincRNA","RP11-491F9.8","2","OTTHUMG00000176682.2",NA
"chr16",49297143,49299762,2620,"+","HAVANA","gene",2620,NA,"ENSG00000280189.1","TEC","RP11-491F9.2","2","OTTHUMG00000173484.2",NA
"chr16",49336683,49337345,663,"+","HAVANA","gene",309,NA,"ENSG00000259839.1","lincRNA","RP11-491F9.6","2","OTTHUMG00000173485.1","overlapping_locus"
"chr16",49337167,49338993,1827,"+","HAVANA","gene",1827,NA,"ENSG00000260769.1","lincRNA","RP11-491F9.5","2","OTTHUMG00000173486.1","overlapping_locus"
"chr16",49341663,49350554,8892,"+","HAVANA","gene",8892,NA,"ENSG00000279249.1","TEC","RP11-491F9.3","2","OTTHUMG00000173487.1",NA
"chr16",49373823,49399431,25609,"+","HAVANA","gene",1068,NA,"ENSG00000166152.3","protein_coding","C16orf78","2","OTTHUMG00000133149.1",NA
"chr16",49442910,49454078,11169,"-","HAVANA","gene",674,NA,"ENSG00000262950.1","lincRNA","RP11-189E14.5","2","OTTHUMG00000173488.1",NA
"chr16",49454229,49457269,3041,"+","HAVANA","gene",571,NA,"ENSG00000263110.1","lincRNA","RP11-189E14.3","2","OTTHUMG00000173489.1",NA
"chr16",49466106,49469875,3770,"+","HAVANA","gene",3673,NA,"ENSG00000261623.1","lincRNA","LINC02179","2","OTTHUMG00000173490.2",NA
"chr16",49517762,49518601,840,"-","HAVANA","gene",840,NA,"ENSG00000260089.2","processed_pseudogene","ADAM3B","1","OTTHUMG00000173492.2","overlapping_locus"
"chr16",49708006,49708243,238,"+","HAVANA","gene",238,NA,"ENSG00000260024.1","processed_pseudogene","MRPS21P7","1","OTTHUMG00000173442.1","pseudo_consens"
"chr16",49711273,49711914,642,"+","HAVANA","gene",642,NA,"ENSG00000280131.1","TEC","CTD-2595P9.2","2","OTTHUMG00000173443.1",NA
"chr16",49764454,49764688,235,"+","HAVANA","gene",235,NA,"ENSG00000259978.1","processed_pseudogene","MRPS21P8","1","OTTHUMG00000173444.1","pseudo_consens"
"chr16",49847018,49847632,615,"-","HAVANA","gene",615,NA,"ENSG00000275155.1","sense_intronic","CTD-2595P9.4","2","OTTHUMG00000186926.1","overlapping_locus"
"chr16",49487524,49857919,370396,"-","HAVANA","gene",8997,NA,"ENSG00000102935.11","protein_coding","ZNF423","2","OTTHUMG00000173491.4","overlapping_locus"
"chr16",49900019,49900524,506,"+","HAVANA","gene",506,NA,"ENSG00000279842.1","TEC","RP11-305A4.2","2","OTTHUMG00000173445.1",NA
"chr16",49920730,49924154,3425,"-","HAVANA","gene",2085,NA,"ENSG00000261751.1","lincRNA","RP11-305A4.3","2","OTTHUMG00000173446.1",NA
"chr16",49935028,49935352,325,"+","HAVANA","gene",325,NA,"ENSG00000244551.2","processed_pseudogene","RPL34P29","1","OTTHUMG00000173493.1","pseudo_consens"
"chr16",49954985,49968730,13746,"-","HAVANA","gene",979,NA,"ENSG00000283365.1","unitary_pseudogene","RP11-305A4.5","2","OTTHUMG00000191796.1",NA
"chr16",50024410,50037088,12679,"+","HAVANA","gene",4178,NA,"ENSG00000205423.11","protein_coding","CNEP1R1","2","OTTHUMG00000173447.1",NA
"chr16",50046496,50047798,1303,"+","HAVANA","gene",934,NA,"ENSG00000261835.1","unprocessed_pseudogene","RP11-429P3.2","1","OTTHUMG00000173449.1","pseudo_consens"
"chr16",50054143,50054430,288,"+","ENSEMBL","gene",288,NA,"ENSG00000273829.1","misc_RNA","Metazoa_SRP","3",NA,NA
"chr16",50058150,50059231,1082,"-","HAVANA","gene",1082,NA,"ENSG00000260298.2","transcribed_processed_pseudogene","ACTG1P16","1","OTTHUMG00000173450.2","overlapping_locus"
"chr16",50046429,50066224,19796,"-","HAVANA","gene",498,NA,"ENSG00000259843.2","antisense","RP11-429P3.3","2","OTTHUMG00000173448.2","overlapping_locus"
"chr16",50072862,50074986,2125,"+","HAVANA","gene",2125,NA,"ENSG00000279356.1","TEC","RP11-429P3.8","2","OTTHUMG00000177901.1","overlapping_locus"
"chr16",50098264,50098358,95,"+","ENSEMBL","gene",95,NA,"ENSG00000202124.1","misc_RNA","RNY4P3","3",NA,NA
"chr16",50065941,50106387,40447,"+","HAVANA","gene",4183,NA,"ENSG00000155393.12","protein_coding","HEATR3","2","OTTHUMG00000133174.3","overlapping_locus"
"chr16",50100339,50121943,21605,"-","HAVANA","gene",666,NA,"ENSG00000260381.2","antisense","RP11-429P3.5","2","OTTHUMG00000173451.1",NA
"chr16",50151280,50151577,298,"-","HAVANA","gene",298,NA,"ENSG00000260031.1","processed_pseudogene","RPL10P14","2","OTTHUMG00000158143.2",NA
"chr16",50151642,50151731,90,"-","ENSEMBL","gene",90,NA,"ENSG00000252526.1","snoRNA","SNORA70","3",NA,NA
"chr16",50152918,50235310,82393,"+","HAVANA","gene",8144,NA,"ENSG00000121274.12","protein_coding","PAPD5","1","OTTHUMG00000173452.3",NA
"chr16",50292616,50292675,60,"+","ENSEMBL","gene",60,NA,"ENSG00000274969.1","miRNA","MIR6771","3",NA,NA
"chr16",50246137,50318135,71999,"+","HAVANA","gene",8630,NA,"ENSG00000121281.12","protein_coding","ADCY7","2","OTTHUMG00000133172.6","ncRNA_host"
"chr16",50313487,50368934,55448,"-","HAVANA","gene",8492,NA,"ENSG00000166164.15","protein_coding","BRD7","2","OTTHUMG00000133170.4",NA
"chr16",50368580,50371480,2901,"+","HAVANA","gene",478,NA,"ENSG00000261393.1","antisense","RP11-21B23.1","2","OTTHUMG00000173392.1",NA
"chr16",50390916,50395133,4218,"-","HAVANA","gene",425,NA,"ENSG00000261092.1","lincRNA","LINC02178","2","OTTHUMG00000173393.1",NA
"chr16",50407666,50522638,114973,"+","HAVANA","gene",956,NA,"ENSG00000260573.2","lincRNA","RP11-21B23.3","2","OTTHUMG00000173394.2",NA
"chr16",50551824,50553940,2117,"-","HAVANA","gene",1146,NA,"ENSG00000260029.2","antisense","RP11-401P9.1","2","OTTHUMG00000173396.2",NA
"chr16",50555355,50558719,3365,"+","HAVANA","gene",3365,NA,"ENSG00000278909.1","TEC","RP11-401P9.7","2","OTTHUMG00000173397.1","overlapping_locus"
"chr16",50606076,50613684,7609,"-","HAVANA","gene",2469,NA,"ENSG00000205414.1","antisense","RP11-401P9.6","2","OTTHUMG00000173398.1",NA
"chr16",50548330,50649249,100920,"+","HAVANA","gene",17425,NA,"ENSG00000140807.6","protein_coding","NKD1","2","OTTHUMG00000133169.6","overlapping_locus"
"chr16",50666211,50671639,5429,"+","HAVANA","gene",5275,NA,"ENSG00000260249.2","antisense","RP11-401P9.5","2","OTTHUMG00000173401.2",NA
"chr16",50666300,50681353,15054,"-","HAVANA","gene",5754,NA,"ENSG00000167208.14","protein_coding","SNX20","2","OTTHUMG00000133173.2",NA
"chr16",50712844,50713589,746,"+","HAVANA","gene",746,NA,"ENSG00000270120.1","sense_intronic","RP11-327F22.6","2","OTTHUMG00000184115.1","overlapping_locus"
"chr16",50693603,50733077,39475,"+","HAVANA","gene",5747,NA,"ENSG00000167207.11","protein_coding","NOD2","2","OTTHUMG00000133171.7","overlapping_locus"
"chr16",50742305,50742377,73,"+","ENSEMBL","gene",73,NA,"ENSG00000264947.1","miRNA","MIR3181","3",NA,NA
"chr16",50727417,50742815,15399,"-","HAVANA","gene",3409,NA,"ENSG00000261644.2","antisense","RP11-327F22.1","2","OTTHUMG00000173403.2",NA
"chr16",50742050,50801935,59886,"+","HAVANA","gene",12954,NA,"ENSG00000083799.17","protein_coding","CYLD","1","OTTHUMG00000173404.5","ncRNA_host"
"chr16",50783859,50803338,19480,"-","HAVANA","gene",814,NA,"ENSG00000260616.6","antisense","RP11-327F22.4","2","OTTHUMG00000173405.2",NA
"chr16",50806668,50807629,962,"+","HAVANA","gene",352,NA,"ENSG00000261703.1","lincRNA","LINC02168","1","OTTHUMG00000173406.1",NA
"chr16",50869455,50869575,121,"-","ENSEMBL","gene",121,NA,"ENSG00000199771.1","rRNA","RNA5SP426","3",NA,NA
"chr16",50856614,50879278,22665,"-","HAVANA","gene",981,NA,"ENSG00000260042.1","lincRNA","CTD-2034I21.1","2","OTTHUMG00000173281.1","ncRNA_host"
"chr16",50880209,50884101,3893,"+","HAVANA","gene",2248,NA,"ENSG00000263082.1","lincRNA","LINC02187","2","OTTHUMG00000173282.2",NA
"chr16",50884209,50901061,16853,"+","HAVANA","gene",1181,NA,"ENSG00000261241.5","lincRNA","LINC02128","2","OTTHUMG00000173283.2",NA
"chr16",51017758,51035777,18020,"+","HAVANA","gene",600,NA,"ENSG00000261637.1","lincRNA","LINC02127","2","OTTHUMG00000173284.1",NA
"chr16",51035118,51038764,3647,"-","HAVANA","gene",584,NA,"ENSG00000260605.1","lincRNA","RP11-883G14.3","2","OTTHUMG00000173285.1",NA
"chr16",51054728,51056399,1672,"-","HAVANA","gene",511,NA,"ENSG00000260620.1","lincRNA","RP11-883G14.4","2","OTTHUMG00000173286.1",NA
"chr16",51107571,51108021,451,"+","HAVANA","gene",451,NA,"ENSG00000261282.1","processed_pseudogene","SOD1P2","1","OTTHUMG00000173288.1","pseudo_consens"
"chr16",51149239,51149819,581,"+","HAVANA","gene",487,NA,"ENSG00000261238.1","antisense","AC009166.5","2","OTTHUMG00000173290.1",NA
"chr16",51135975,51151367,15393,"-","HAVANA","gene",5660,NA,"ENSG00000103449.11","protein_coding","SALL1","1","OTTHUMG00000133176.3",NA
"chr16",51176066,51178898,2833,"+","HAVANA","gene",2833,NA,"ENSG00000280344.1","TEC","AC009166.7","2","OTTHUMG00000176149.1",NA
"chr16",51244054,51244123,70,"+","HAVANA","gene",70,NA,"ENSG00000261047.1","processed_pseudogene","AC137527.2","2","OTTHUMG00000173248.2",NA
"chr16",51277852,51279112,1261,"+","HAVANA","gene",1261,NA,"ENSG00000260818.2","processed_pseudogene","UNGP1","1","OTTHUMG00000176689.2","pseudo_consens"
"chr16",51354456,51356532,2077,"-","HAVANA","gene",456,NA,"ENSG00000260850.1","lincRNA","RP11-437L7.1","2","OTTHUMG00000173249.1",NA
"chr16",51645756,51647132,1377,"+","HAVANA","gene",1377,NA,"ENSG00000224578.4","transcribed_processed_pseudogene","HNRNPA1P48","2","OTTHUMG00000173250.1",NA
"chr16",51671236,51671563,328,"-","ENSEMBL","gene",328,NA,"ENSG00000223168.1","misc_RNA","RN7SKP142","3",NA,NA
"chr16",51762519,51773173,10655,"+","HAVANA","gene",955,NA,"ENSG00000260057.5","lincRNA","LINC01571","2","OTTHUMG00000173251.1",NA
"chr16",52005487,52078474,72988,"-","HAVANA","gene",2968,NA,"ENSG00000261190.5","processed_transcript","C16orf97","2","OTTHUMG00000173232.3",NA
"chr16",52078622,52080489,1868,"+","HAVANA","gene",471,NA,"ENSG00000261470.1","antisense","RP11-152O14.4","2","OTTHUMG00000173233.1",NA
"chr16",52081568,52082096,529,"-","HAVANA","gene",529,NA,"ENSG00000279779.1","TEC","RP11-152O14.3","2","OTTHUMG00000173234.1",NA
"chr16",52083065,52085109,2045,"-","HAVANA","gene",1658,NA,"ENSG00000260268.5","lincRNA","LINC00919","2","OTTHUMG00000173235.1",NA
"chr16",52085280,52099067,13788,"+","HAVANA","gene",1010,NA,"ENSG00000261749.2","lincRNA","LINC02180","2","OTTHUMG00000173236.2",NA
"chr16",52198012,52227956,29945,"-","HAVANA","gene",559,NA,"ENSG00000260975.1","lincRNA","RP11-142G1.3","2","OTTHUMG00000173237.1",NA
"chr16",52238082,52269440,31359,"+","HAVANA","gene",630,NA,"ENSG00000260478.1","lincRNA","RP11-142G1.1","2","OTTHUMG00000173238.1","overlapping_locus"
"chr16",52258564,52280638,22075,"+","HAVANA","gene",1076,NA,"ENSG00000260887.2","lincRNA","CASC22","2","OTTHUMG00000173239.2","overlapping_locus"
"chr16",52436772,52437474,703,"-","HAVANA","gene",703,NA,"ENSG00000279427.1","TEC","RP11-132F7.2","2","OTTHUMG00000177924.1",NA
"chr16",52438005,52547802,109798,"-","HAVANA","gene",5031,NA,"ENSG00000103460.16","protein_coding","TOX3","2","OTTHUMG00000173222.4",NA
"chr16",52607762,52608158,397,"-","HAVANA","gene",286,NA,"ENSG00000260393.1","lincRNA","RP11-297L17.3","2","OTTHUMG00000173225.1","overlapping_locus"
"chr16",52607349,52613908,6560,"+","HAVANA","gene",1137,NA,"ENSG00000260963.1","lincRNA","RP11-297L17.2","2","OTTHUMG00000173224.1",NA
"chr16",52622115,52631088,8974,"+","HAVANA","gene",1430,NA,"ENSG00000261261.2","lincRNA","RP11-297L17.4","2","OTTHUMG00000173226.2",NA
"chr16",52552090,52652105,100016,"-","HAVANA","gene",1552,NA,"ENSG00000249231.7","lincRNA","CASC16","2","OTTHUMG00000173223.2","overlapping_locus"
"chr16",52655307,52656045,739,"+","HAVANA","gene",739,NA,"ENSG00000234337.4","processed_pseudogene","RP11-297L17.6","2","OTTHUMG00000173227.1",NA
"chr16",52934813,52935635,823,"+","HAVANA","gene",823,NA,"ENSG00000260326.1","processed_pseudogene","PHBP21","1","OTTHUMG00000173183.1","pseudo_consens"
"chr16",52942139,52943464,1326,"+","HAVANA","gene",1326,NA,"ENSG00000260258.2","transcribed_processed_pseudogene","RP11-467J12.2","1","OTTHUMG00000173184.3","pseudo_consens"
"chr16",53010395,53011286,892,"-","HAVANA","gene",892,NA,"ENSG00000260939.1","processed_pseudogene","RP11-467J12.3","1","OTTHUMG00000173185.1","pseudo_consens"
